variant_id,question,answer
1994-2::1994_prompt04_s05,"Two circles with collinear centers are internally tangent at a point P. The larger circle has radius 66, and the smaller circle has radius 11. Let Q be the point on the smaller circle diametrically opposite P. Construct a rectangle such that: (i) its two sides parallel to the tangent line to the smaller circle at Q are the rectangle’s vertical sides; (ii) the vertical side nearer Q is tangent at Q to the smaller circle; (iii) the opposite vertical side has both endpoints on the larger circle; (iv) the rectangle’s width-to-height ratio equals 5:1; and the smaller circle lies outside the rectangle. Let L denote the length of the vertical side whose endpoints lie on the larger circle. The quantity S = ((1 + 4*5^2) * L) / 2 can be written uniquely as a + sqrt(b), where a and b are integers. Find a + b.",438460
1994-8::1994_prompt01_s01,"In the coordinate plane, let A=(-8,-4). Points B=(a,-10) and C=(b,-34) are such that triangle ABC is isosceles with AB=AC and the angle ∠BAC equals 60 degrees. Determine the value of (a - -8)(b - -8).",324
1994-8::1994_prompt01_s02,"In the coordinate plane, let A=(10,10). Points B=(a,34) and C=(b,-26) are such that triangle ABC is isosceles with AB=AC and the angle ∠BAC equals 60 degrees. Determine the value of (a - 10)(b - 10).",2688
1994-8::1994_prompt01_s03,"In the coordinate plane, let A=(5,0). Points B=(a,9) and C=(b,-9) are such that triangle ABC is isosceles with AB=AC and the angle ∠BAC equals 90 degrees. Determine the value of (a - 5)(b - 5).",81
1994-8::1994_prompt01_s04,"In the coordinate plane, let A=(-15,-4). Points B=(a,-28) and C=(b,-40) are such that triangle ABC is isosceles with AB=AC and the angle ∠BAC equals 120 degrees. Determine the value of (a - -15)(b - -15).",-2688
1994-8::1994_prompt01_s05,"In the coordinate plane, let A=(-1,-13). Points B=(a,-23) and C=(b,-25) are such that triangle ABC is isosceles with AB=AC and the angle ∠BAC equals 90 degrees. Determine the value of (a - -1)(b - -1).",-120
1994-9::1994_prompt02_s01,"A generalized solitaire is played with 8 distinct tile types, with 3 identical tiles of each type in a bag. Tiles are drawn uniformly at random, one at a time. The player keeps every drawn tile in hand, except that whenever all 3 copies of some type have been drawn, those 3 tiles are immediately removed from the hand and set aside. The game ends prematurely the first moment the hand contains three distinct tile types that each occur exactly once in the hand (that is, three singletons). Otherwise, drawing continues until the bag is empty. If the probability that the bag is emptied is p/q in lowest terms, find p+q.",85381
1994-9::1994_prompt02_s02,"A generalized solitaire is played with 6 distinct tile types, each type having 4 identical copies. Tiles are drawn uniformly at random one by one from the bag. The player retains drawn tiles, except that whenever the player has collected 4 copies of any one type, those 4 tiles of that type are immediately put aside (they leave the hand permanently). The game ends prematurely the first moment the hand contains three singletons; that is, there are three distinct tile types that each appear exactly once in the hand (other tiles may also be present). Otherwise, drawing continues until the bag is exhausted. If the probability that the bag is exhausted is p/q in lowest terms, compute p+q.",20690
1994-9::1994_prompt02_s03,"A generalized solitaire is played with 5 distinct tile types, each type having 4 identical copies. Tiles are drawn uniformly at random one by one from the bag. The player retains drawn tiles, except that whenever the player has collected 4 copies of any one type, those 4 tiles of that type are immediately put aside (they leave the hand permanently). The game ends prematurely the first moment the hand contains 4 tiles that are pairwise distinct (i.e., 4 singletons). Otherwise, drawing continues until the bag is exhausted. If the probability that the bag is exhausted is p/q in lowest terms, compute p+q.",143014
1994-9::1994_prompt02_s05,"A generalized solitaire is played with 8 distinct tile types, each type having 3 identical copies. Tiles are drawn uniformly at random one by one from the bag. The player retains drawn tiles, except that whenever the player has collected 3 copies of any one type, those 3 tiles of that type are immediately put aside (they leave the hand permanently). The game ends prematurely the first moment the hand contains 3 tiles that are pairwise distinct (i.e., 3 singletons). Otherwise, drawing continues until the bag is exhausted. If the probability that the bag is exhausted is p/q in lowest terms, compute p+q.",85381
1994-9::1994_prompt03_s01,"A solitaire is played with 6 distinct colors of tiles, two identical tiles per color. The bag is uniformly randomly permuted, and tiles are revealed one by one. Whenever the second copy of a color is revealed, that matching pair is immediately discarded from the player's hand. The game terminates the first time the player would simultaneously hold 4 tiles whose colors are all distinct; otherwise, the revealing continues until the bag is empty. Let the probability that the bag is emptied be p/q in lowest terms. Compute p+q.",474
1995-10::1995_prompt01_s01,"Let 50 and 3 be fixed positive integers with 3 \ge 2. Define S to be the set of positive integers whose prime factorizations contain at least 3 prime factors, counted with multiplicity (for example, 12 = 2^2\cdot 3 lies in S when 3 \le 3). What is the largest positive integer that is not the sum of a positive integral multiple of 50 and an element of S?",459
1995-10::1995_prompt01_s02,"Let 70 and 2 be fixed positive integers with 2 \ge 2. Define S to be the set of positive integers whose prime factorizations contain at least 2 prime factors, counted with multiplicity (for example, 12 = 2^2\cdot 3 lies in S when 2 \le 3). What is the largest positive integer that is not the sum of a positive integral multiple of 70 and an element of S?",207
1995-10::1995_prompt01_s03,"Let 78 and 2 be fixed positive integers with 2 \ge 2. Define S to be the set of positive integers whose prime factorizations contain at least 2 prime factors, counted with multiplicity (for example, 12 = 2^2\cdot 3 lies in S when 2 \le 3). What is the largest positive integer that is not the sum of a positive integral multiple of 78 and an element of S?",385
1995-10::1995_prompt01_s04,"Let 58 and 2 be fixed positive integers with 2 \ge 2. Define S to be the set of positive integers whose prime factorizations contain at least 2 prime factors, counted with multiplicity (for example, 12 = 2^2\cdot 3 lies in S when 2 \le 3). What is the largest positive integer that is not the sum of a positive integral multiple of 58 and an element of S?",159
1995-10::1995_prompt01_s05,"Let 65 and 2 be fixed positive integers with 2 \ge 2. Define S to be the set of positive integers whose prime factorizations contain at least 2 prime factors, counted with multiplicity (for example, 12 = 2^2\cdot 3 lies in S when 2 \le 3). What is the largest positive integer that is not the sum of a positive integral multiple of 65 and an element of S?",132
1995-11::1995_prompt01_s01,"A right 4-dimensional rectangular orthotope (a hyper-rectangular prism) has integer side lengths a, b, c, d with a < b < c < d. A hyperplane parallel to the 3-dimensional facet spanned by the edges of lengths a, b, and c (so it is perpendicular to the d-direction) cuts the orthotope into two smaller orthotopes, both with nonzero 4-volume. Suppose that one of the resulting orthotopes is similar (in the geometric sense) to the original orthotope. Given b = 164775, determine the number of ordered quadruples (a, b, c, d) of positive integers for which such a hyperplane exists.",32
1995-11::1995_prompt01_s02,"A right 4-dimensional rectangular orthotope (a hyper-rectangular prism) has integer side lengths a, b, c, d with a < b < c < d. A hyperplane parallel to the 3-dimensional facet spanned by the edges of lengths a, b, and c (so it is perpendicular to the d-direction) cuts the orthotope into two smaller orthotopes, both with nonzero 4-volume. Suppose that one of the resulting orthotopes is similar (in the geometric sense) to the original orthotope. Given b = 11413325, determine the number of ordered quadruples (a, b, c, d) of positive integers for which such a hyperplane exists.",84
1995-11::1995_prompt01_s03,"A right 4-dimensional rectangular orthotope (a hyper-rectangular prism) has integer side lengths a, b, c, d with a < b < c < d. A hyperplane parallel to the 3-dimensional facet spanned by the edges of lengths a, b, and c (so it is perpendicular to the d-direction) cuts the orthotope into two smaller orthotopes, both with nonzero 4-volume. Suppose that one of the resulting orthotopes is similar (in the geometric sense) to the original orthotope. Given b = 756, determine the number of ordered quadruples (a, b, c, d) of positive integers for which such a hyperplane exists.",35
1995-11::1995_prompt01_s04,"A right 4-dimensional rectangular orthotope (a hyper-rectangular prism) has integer side lengths a, b, c, d with a < b < c < d. A hyperplane parallel to the 3-dimensional facet spanned by the edges of lengths a, b, and c (so it is perpendicular to the d-direction) cuts the orthotope into two smaller orthotopes, both with nonzero 4-volume. Suppose that one of the resulting orthotopes is similar (in the geometric sense) to the original orthotope. Given b = 14872, determine the number of ordered quadruples (a, b, c, d) of positive integers for which such a hyperplane exists.",31
1995-11::1995_prompt01_s05,"A right 4-dimensional rectangular orthotope (a hyper-rectangular prism) has integer side lengths a, b, c, d with a < b < c < d. A hyperplane parallel to the 3-dimensional facet spanned by the edges of lengths a, b, and c (so it is perpendicular to the d-direction) cuts the orthotope into two smaller orthotopes, both with nonzero 4-volume. Suppose that one of the resulting orthotopes is similar (in the geometric sense) to the original orthotope. Given b = 120, determine the number of ordered quadruples (a, b, c, d) of positive integers for which such a hyperplane exists.",18
1995-12::1995_prompt01_s02,"Consider a pyramid OABCD whose base ABCD is a rectangle. The apex O lies on the line perpendicular to the base through the rectangle's center, and OA, OB, OC, and OD are pairwise congruent. Suppose the angles satisfy cos(∠AOB) = 3/4 and cos(∠BOC) = 3/7. Let θ be the dihedral angle formed by faces OAB and OBC. When cos^2 θ is expressed as a reduced fraction X/Y, determine X + Y.",37
1995-12::1995_prompt01_s03,"Consider a pyramid OABCD whose base ABCD is a rectangle. The apex O lies on the line perpendicular to the base through the rectangle's center, and OA, OB, OC, and OD are congruent. Suppose the angles satisfy cos(∠AOB) = 19/50 and cos(∠BOC) = 1/2. Let θ be the dihedral angle formed by faces OAB and OBC. When cos^2 θ is expressed as a reduced fraction X/Y, determine X + Y.",238
1995-12::1995_prompt01_s04,"Consider a pyramid OABCD whose base ABCD is a rectangle. The apex O lies on the line perpendicular to the base through the rectangle's center, and OA, OB, OC, and OD are pairwise congruent. Suppose the angles satisfy cos(∠AOB) = 1/3 and cos(∠BOC) = 19/30. Let θ be the dihedral angle formed by faces OAB and OBC. When cos^2 θ is expressed as a reduced fraction X/Y, determine X + Y.",109
1995-12::1995_prompt01_s05,"Consider a pyramid OABCD whose base ABCD is a rectangle. The apex O lies on the line perpendicular to the base through the rectangle's center, and OA, OB, OC, and OD are pairwise congruent. Suppose the angles satisfy cos(∠AOB) = 3/7 and cos(∠BOC) = 2/9. Let θ be the dihedral angle formed by faces OAB and OBC. When cos^2 θ is expressed as a reduced fraction X/Y, determine X + Y.",69
1995-12::1995_prompt02_s01,"Consider a pyramid with regular 6-gon base whose consecutive vertices are labeled A, B, C, ... around the base. The apex is O, and all slant edges OA, OB, OC, ... from O to the base vertices are congruent. The angle at O between edges OA and OB is 36 degrees. Let theta be the dihedral angle formed by the faces OAB and OBC along the common edge OB. When written in lowest terms as cos(theta) = (p + q sqrt(r))/s, where r is a positive squarefree integer, s > 0, and gcd(p, q, s) = 1, determine the value of p + q + r + s.",17
1995-13::1995_prompt02_s02,"Let \(f_8(n)=\left\lfloor n^{1/8}+\tfrac12\right\rfloor\), the nearest integer to the eighth root of \(n\), with halves rounded up. Set \(n_{\max}=\left\lceil\left(9+\tfrac12\right)^8\right\rceil-1=66342043\). Compute the exact value of \[S=\sum_{k=1}^{n_{\max}} \frac{1}{f_8(k)}.\] Give your answer in simplest form.",2252012013/280
1995-13::1995_prompt07_s04,"Let r = 4 be an integer at least 3. Define f(n) to be the integer closest to the r-th root of n, with ties rounded up; equivalently, f(n) = floor(n^{1/r} + 1/2). For the given positive integer N = 114752285 and exponent q = 1, consider the sum S = sum_{n=1}^{N} 1 / (f(n))^q. Write S as a reduced fraction P/Q with gcd(P, Q) = 1. Find P + Q.",152271065
1995-13::1995_prompt10_s05,"Let p=5 be a fixed integer with p>=3. For each positive integer n, define f(n) to be the nearest integer to n^(1/p), with ties rounded up. For the integers 4594016 <= n <= 241806518 and a fixed positive integer t=1, evaluate the sum S = sum_{n=4594016}^241806518 1/(f(n) * (f(n) + 1)). Give your answer as an integer if it is whole, or as a reduced fraction a/b otherwise.",2182463734841439016698982/13835020108241056725
1995-13::1995_prompt11_s04,"Define f_d(n) as the nearest integer to (p/q) * n^{1/d}, with ties rounded upward. For given integers n=4854993, d=7, p=8, q=3, and s=2, compute the exact value of S = sum_{k=1}^4854993 1 / (f_d(k))^2.",6737008511905775815079/573355337988521088
1995-13::1995_prompt12_s01,"In a math contest, define f(n) = floor(n^(1/7) + (1 - 0.7777777777777778)). Consider the sum S = sum over k = 1 to 220841 of 1 / (1 * f(k) + 5). Find the integer floor of S.",22838
1995-14::1995_prompt04_s01,"In a circle of radius 54, two congruent chords of length 50 intersect at a point inside the circle whose distance from the center is 53. The chords partition the disk into four regions. Consider any region whose two straight edges are segments from different chords and have unequal lengths; denote those two segment lengths by x and y. Compute the value S = x^2 + y^2 + 4xy.",2714
1995-14::1995_prompt04_s02,"In a circle of radius 46, two congruent chords of length 66 intersect at a point inside the circle whose distance from the center is 42. The chords partition the disk into four regions. Consider any region whose two straight edges are segments from different chords and have unequal lengths; denote those two segment lengths by x and y. Compute the value S = x^2 + y^2 + 4xy.",5060
1995-14::1995_prompt04_s03,"In a circle of radius 75, two congruent chords of length 70 intersect at a point inside the circle whose distance from the center is 69. The chords partition the disk into four regions. Consider any region whose two straight edges are segments from different chords and have unequal lengths; denote those two segment lengths by x and y. Compute the value S = x^2 + y^2 + 4xy.",6628
1995-14::1995_prompt04_s04,"In a circle of radius 70, two congruent chords of length 50 intersect at a point inside the circle whose distance from the center is 69. The chords partition the disk into four regions. Consider any region whose two straight edges are segments from different chords and have unequal lengths; denote those two segment lengths by x and y. Compute the value S = x^2 + y^2 + 4xy.",2778
1995-14::1995_prompt04_s05,"In a circle of radius 37, two congruent chords of length 44 intersect at a point inside the circle whose distance from the center is 36. The chords partition the disk into four regions. Consider any region whose two straight edges are segments from different chords and have unequal lengths; denote those two segment lengths by x and y. Compute the value S = x^2 + y^2 + 4xy.",2082
1995-15::1995_prompt02_s01,"A biased coin shows heads with probability 4/9. The coin is flipped repeatedly until either a run of 8 consecutive heads or a run of 7 consecutive tails occurs, whichever happens first. Let the probability that the run of 8 heads occurs before the run of 7 tails be p, and write p = m/n in lowest terms. Find m + n.",825749343817
1995-15::1995_prompt02_s02,"A biased coin shows heads with probability 5/8. The coin is flipped repeatedly until either a run of 5 consecutive heads or a run of 6 consecutive tails occurs, whichever happens first. Let the probability that the run of 5 heads occurs before the run of 6 tails be p, and write p = m/n in lowest terms. Find m + n.",333971999
1995-15::1995_prompt02_s03,"A biased coin shows heads with probability 7/12. The coin is flipped repeatedly until either a run of 8 consecutive heads or a run of 4 consecutive tails occurs, whichever happens first. Let the probability that the run of 8 heads occurs before the run of 4 tails be p, and write p = m/n in lowest terms. Find m + n.",5067744613
1995-15::1995_prompt02_s04,"A biased coin shows heads with probability 2/5. The coin is flipped repeatedly until either a run of 5 consecutive heads or a run of 5 consecutive tails occurs, whichever happens first. Let the probability that the run of 5 heads occurs before the run of 5 tails be p, and write p = m/n in lowest terms. Find m + n.",342757
1995-15::1995_prompt02_s05,"A biased coin shows heads with probability 5/11. The coin is flipped repeatedly until either a run of 6 consecutive heads or a run of 4 consecutive tails occurs, whichever happens first. Let the probability that the run of 6 heads occurs before the run of 4 tails be p, and write p = m/n in lowest terms. Find m + n.",462688426
1995-1::1995_prompt01_s01,"In the plane, square S1 is axis-aligned and centered at the origin with side length 2/1. For i ≥ 1, the side length of Si+1 equals (5/7) times the side length of Si. Moreover, for each i, two adjacent sides of Si are perpendicular bisectors of two adjacent sides of Si+1, and the remaining two sides of Si+1 are perpendicular bisectors of two adjacent sides of Si+2; this forces the centers to alternate between diagonally opposite corners at each step. Let U be the total area enclosed by at least one of S1, S2, ..., S7. Express U in lowest terms as m/n with m and n relatively prime positive integers, and compute m−n.",222
1995-1::1995_prompt01_s02,"In the plane, square S1 is axis-aligned and centered at the origin with side length 1/1. For i ≥ 1, the side length of Si+1 equals (7/11) times the side length of Si. Moreover, for each i, two adjacent sides of Si are perpendicular bisectors of two adjacent sides of Si+1, and the remaining two sides of Si+1 are perpendicular bisectors of two adjacent sides of Si+2; this forces the centers to alternate between diagonally opposite corners at each step. Let U be the total area enclosed by at least one of S1, S2, ..., S9. Express U in lowest terms as m/n with m and n relatively prime positive integers, and compute m−n.",147
1995-1::1995_prompt01_s03,"In the plane, square S1 is axis-aligned and centered at the origin with side length 1/2. For i ≥ 1, the side length of Si+1 equals (7/11) times the side length of Si. Moreover, for each i, two adjacent sides of Si are perpendicular bisectors of two adjacent sides of Si+1, and the remaining two sides of Si+1 are perpendicular bisectors of two adjacent sides of Si+2; this forces the centers to alternate between diagonally opposite corners at each step. Let U be the total area enclosed by at least one of S1, S2, ..., S7. Express U in lowest terms as m/n with m and n relatively prime positive integers, and compute m−n.",-1305
1995-1::1995_prompt01_s04,"In the plane, square S1 is axis-aligned and centered at the origin with side length 1/1. For i ≥ 1, the side length of Si+1 equals (2/3) times the side length of Si. Moreover, for each i, two adjacent sides of Si are perpendicular bisectors of two adjacent sides of Si+1, and the remaining two sides of Si+1 are perpendicular bisectors of two adjacent sides of Si+2; this forces the centers to alternate between diagonally opposite corners at each step. Let U be the total area enclosed by at least one of S1, S2, ..., S7. Express U in lowest terms as m/n with m and n relatively prime positive integers, and compute m−n.",1
1995-1::1995_prompt01_s05,"In the plane, square S1 is axis-aligned and centered at the origin with side length 2/1. For i ≥ 1, the side length of Si+1 equals (8/9) times the side length of Si. Moreover, for each i, two adjacent sides of Si are perpendicular bisectors of two adjacent sides of Si+1, and the remaining two sides of Si+1 are perpendicular bisectors of two adjacent sides of Si+2; this forces the centers to alternate between diagonally opposite corners at each step. Let U be the total area enclosed by at least one of S1, S2, ..., S6. Express U in lowest terms as m/n with m and n relatively prime positive integers, and compute m−n.",145
1995-2::1995_prompt01_s01,"Given integers a=12920, p=124, q=535, r=5 with a>1, consider the real equation a^p * x^{r * log_a(x)} = x^q, where log_a(x) denotes the logarithm of x in base a. Find the last 3 nonzero digits of the product of the positive real solutions.",248
1995-2::1995_prompt01_s03,"Given integers a=146000, p=334, q=118, r=2 with a>1, consider the real equation a^p * x^{r * log_a(x)} = x^q, where log_a(x) denotes the logarithm of x in base a. Find the last 5 nonzero digits of the product of the positive real solutions.",67456
1995-2::1995_prompt01_s04,"Given integers a=209000, p=97, q=768, r=6 with a>1, consider the real equation a^p * x^{r * log_a(x)} = x^q, where log_a(x) denotes the logarithm of x in base a. Find the last 5 nonzero digits of the product of the positive real solutions.",81921
1995-2::1995_prompt01_s05,"Given integers a=8170, p=150, q=245, r=5 with a>1, consider the real equation a^p * x^{r * log_a(x)} = x^q, where log_a(x) denotes the logarithm of x in base a. Find the last 6 nonzero digits of the product of the positive real solutions.",34097
1995-2::1995_prompt02_s02,Find the last three digits of the product of the positive real solutions x > 0 to the equation 147^6650 · x^{9·log_{147} x + 4} = x^{5·(log_{147} x)^2 - 171·log_{147} x + 1969}.,321
1995-3::1995_prompt01_s02,"Starting at (0,0), a lattice walker takes unit steps. Each step is right with probability 5/12, left with probability 2/12, up with probability 2/12, and down with probability 3/12. The walker must never leave the rectangle 0 ≤ x ≤ 4, 0 ≤ y ≤ 4, and must avoid the forbidden lattice points (3,2). Let p be the probability that the walker reaches (3,3) in at most 8 steps while always remaining in the allowed region. If p = m/n in lowest terms, report m + n.",27050981
1995-3::1995_prompt01_s04,"Starting at (0,0), a lattice walker takes unit steps. Each step is right with probability 6/16, left with probability 3/16, up with probability 4/16, and down with probability 3/16. The walker must never leave the rectangle 0 ≤ x ≤ 5, 0 ≤ y ≤ 3, and must avoid the forbidden lattice points (4,0). Let p be the probability that the walker reaches (4,1) in at most 8 steps while always remaining in the allowed region. If p = m/n in lowest terms, report m + n.",1088023
1995-3::1995_prompt01_s05,"Starting at (0,0), a lattice walker takes unit steps. Each step is right with probability 7/18, left with probability 2/18, up with probability 7/18, and down with probability 2/18. The walker must never leave the rectangle 0 ≤ x ≤ 4, 0 ≤ y ≤ 3, and must avoid the forbidden lattice points (1,3), (2,2). Let p be the probability that the walker reaches (1,2) in at most 6 steps while always remaining in the allowed region. If p = m/n in lowest terms, report m + n.",1157101
1995-3::1995_prompt02_s01,"On the integer lattice, an object starts at (0,0) and may take up to 10 unit steps. At each step it moves right, left, up, or down with probabilities proportional to 2, 1, 3, and 2, respectively (that is, the probabilities are 2/W, 1/W, 3/W, and 2/W where W=2+1+3+2). The object is forbidden from visiting any point with y < -3. Let p be the probability that the object first reaches either of the two target points (6, 5) or (3, 5) within at most 10 steps without ever entering the forbidden half-plane y < -3. Write p as m/n in lowest terms and find m + n.",17088499
1995-3::1995_prompt02_s05,"On the integer lattice, an object starts at (0,0) and may take up to 10 unit steps. At each step it moves right, left, up, or down with probabilities proportional to 1, 1, 3, and 2, respectively (that is, the probabilities are 1/W, 1/W, 3/W, and 2/W where W=1+1+3+2). The object is forbidden from visiting any point with y < -2. Let p be the probability that the object first reaches either of the two target points (6, 0) or (5, 2) within at most 10 steps without ever entering the forbidden half-plane y < -2. Write p as m/n in lowest terms and find m + n.",282788795
1995-4::1995_prompt02_s01,"Two circles with radii 8 and 39 lie inside a larger circle of radius 52. The two smaller circles are externally tangent to each other and each is internally tangent to the larger circle. A common external tangent line to the two smaller circles intersects the larger circle in a chord. There are two such chords; determine the square of the length of the shorter one, rounded to 8 decimal places.",2713.00184017
1995-4::1995_prompt02_s02,"Two circles with radii 13 and 40 lie inside a larger circle of radius 57. The two smaller circles are externally tangent to each other, and each is internally tangent to the larger circle. A chord of the larger circle can serve as a common external tangent to both smaller circles; in fact, there are two such chords. Determine the square of the length of the shorter such chord, rounded to 8 decimal places.",4679.87015692
1995-4::1995_prompt02_s03,"Two circles with radii 6 and 9 lie inside a larger circle of radius 34. The two smaller circles are externally tangent to each other, and each is internally tangent to the larger circle. A chord of the larger circle lies on a common external tangent line to both smaller circles. There are two such chords; find the square of the length of the shorter one, rounded to the nearest 10^{-9}.",278.588181008
1995-4::1995_prompt02_s04,"Two circles with radii 5 and 22 lie inside a larger circle of radius 54. The two smaller circles are externally tangent to each other, and each is internally tangent to the larger circle. Each common external tangent to the two smaller circles intersects the larger circle in a chord. Determine the square of the length of the shorter of these two chords, rounded to 9 decimal places.",596.118891408
1995-4::1995_prompt02_s05,"Two circles with radii 13 and 29 lie inside a larger circle of radius 54. The two smaller circles are externally tangent to each other and each is internally tangent to the larger circle. Each common external tangent to the two smaller circles cuts the larger circle in a chord. Find the square of the length of the shorter of these two chords, rounded to 8 decimal places.",2619.72843277
1995-5::1995_prompt01_s01,"Consider the monic polynomial x^6 + a x^5 + b x^4 + c x^3 + d x^2 + e x + f with real coefficients. All six roots are non-real and occur as three conjugate pairs. Choose one representative r1, r2, r3 from the three different conjugate pairs. It is known that r1*r2 = -8, r2*r3 = -8+6i, r3*r1 = -16+12i, and r1 + conjugate(r2) = 2i, r2 + conjugate(r3) = 3-2i, r3 + conjugate(r1) = 3. Here i denotes the imaginary unit. Determine b, the coefficient of x^4.",45
1995-5::1995_prompt01_s02,"Consider the monic polynomial x^6 + a x^5 + b x^4 + c x^3 + d x^2 + e x + f with real coefficients. All six roots are non-real and occur as three conjugate pairs. Choose one representative r1, r2, r3 from the three different conjugate pairs. It is known that r1*r2 = -8-6i, r2*r3 = -26-7i, r3*r1 = -10+4i, and r1 + conjugate(r2) = -3-2i, r2 + conjugate(r3) = -1-1i, r3 + conjugate(r1) = 2+3i. Here i denotes the imaginary unit. Determine b, the coefficient of x^4.",34
1995-5::1995_prompt01_s03,"Consider the monic polynomial x^6 + a x^5 + b x^4 + c x^3 + d x^2 + e x + f with real coefficients. All six roots are non-real and occur as three conjugate pairs. Choose one representative r1, r2, r3 from the three different conjugate pairs. It is known that r1*r2 = 12+20i, r2*r3 = -8+16i, r3*r1 = 1+13i, and r1 + conjugate(r2) = 8-3i, r2 + conjugate(r3) = 5+1i, r3 + conjugate(r1) = 5+2i. Here i denotes the imaginary unit. Determine b, the coefficient of x^4.",155
1995-5::1995_prompt01_s04,"Consider the monic polynomial x^6 + a x^5 + b x^4 + c x^3 + d x^2 + e x + f with real coefficients. All six roots are non-real and occur as three conjugate pairs. Choose one representative r1, r2, r3 from the three different conjugate pairs. It is known that r1*r2 = -13-18i, r2*r3 = 11-24i, r3*r1 = -33-10i, and r1 + conjugate(r2) = -2+4i, r2 + conjugate(r3) = -8-4i, r3 + conjugate(r1) = -2. Here i denotes the imaginary unit. Determine b, the coefficient of x^4.",87
1995-5::1995_prompt01_s05,"Consider the monic polynomial x^6 + a x^5 + b x^4 + c x^3 + d x^2 + e x + f with real coefficients. All six roots are non-real and occur as three conjugate pairs. Choose one representative r1, r2, r3 from the three different conjugate pairs. It is known that r1*r2 = -15+9i, r2*r3 = -15+6i, r3*r1 = -19+25i, and r1 + conjugate(r2) = 3+2i, r2 + conjugate(r3) = 2-2i, r3 + conjugate(r1) = 5. Here i denotes the imaginary unit. Determine b, the coefficient of x^4.",96
1995-6::1995_prompt01_s01,"Let n be a positive integer whose prime factorization uses distinct primes with exponent vector [8, 3, 4]. For an even integer r=6 and an integer s=2 satisfying 1 ≤ s ≤ r/2, determine how many positive integers d satisfy d | n^6, d < n^{r/2}, and d does not divide n^2.",10566
1995-6::1995_prompt01_s02,"Let n be a positive integer whose prime factorization uses distinct primes with exponent vector [2, 10, 6]. For an even integer r=8 and an integer s=2 satisfying 1 ≤ s ≤ r/2, determine how many positive integers d satisfy d | n^8, d < n^{r/2}, and d does not divide n^2.",32371
1995-6::1995_prompt01_s03,"Let n be a positive integer whose prime factorization uses distinct primes with exponent vector [11, 10, 9, 12]. For an even integer r=12 and an integer s=6 satisfying 1 ≤ s ≤ r/2, determine how many positive integers d satisfy d | n^12, d < n^{r/2}, and d does not divide n^6.",110765628
1995-6::1995_prompt01_s04,"Let n be a positive integer whose prime factorization uses distinct primes with exponent vector [12, 14, 7]. For an even integer r=12 and an integer s=2 satisfying 1 ≤ s ≤ r/2, determine how many positive integers d satisfy d | n^12, d < n^{r/2}, and d does not divide n^2.",1030587
1995-6::1995_prompt01_s05,"Let n be a positive integer whose prime factorization uses distinct primes with exponent vector [11, 4, 13]. For an even integer r=10 and an integer s=1 satisfying 1 ≤ s ≤ r/2, determine how many positive integers d satisfy d | n^10, d < n^{r/2}, and d does not divide n^1.",297250
1995-8::1995_prompt03_s01,"Let a = 4120 and b = 6. Determine the number of ordered pairs of positive integers (x, y) with y < x <= a such that each of x/y, (x+1)/(y+1), and (x+b)/(y+b) is an integer, and the three integer values are pairwise distinct.",938
1995-8::1995_prompt03_s02,"Determine the number of ordered pairs of positive integers (x, y) with y < x ≤ 1153 such that each of x/y, (x+1)/(y+1), and (x+6)/(y+6) is an integer, and the three integer values are pairwise distinct.",254
1995-8::1995_prompt03_s03,"Determine the number of ordered pairs of positive integers (x, y) with y < x <= 4830 such that each of x/y, (x+1)/(y+1), and (x+4)/(y+4) is an integer, and the three integer values are pairwise distinct.",1658
1995-8::1995_prompt03_s04,"Determine the number of ordered pairs of positive integers (x, y) with y < x ≤ 773 such that each of x/y, (x+1)/(y+1), and (x+8)/(y+8) is an integer, and these three integers are pairwise distinct.",110
1995-8::1995_prompt03_s05,"Determine the number of ordered pairs of positive integers \((x,y)\) with \(y<x\le 3463\) such that each of \(\frac{x}{y},\ \frac{x+1}{y+1},\) and \(\frac{x+10}{y+10}\) is an integer, and the three integer values are pairwise distinct.",709
1995-9::1995_prompt01_s01,"Triangle ABC is isosceles with AB = AC and altitude AM = 370. There is a point D on segment AM such that AD = 260. Suppose angle BDC equals 3 times angle BAC. The perimeter of triangle ABC can be written in the form u + v sqrt(w), where u, v, and w are positive integers. Find u + v + w.",322
1995-9::1995_prompt01_s02,"Triangle \(ABC\) is isosceles with \(AB=AC\). The altitude from \(A\) to \(BC\) meets \(BC\) at \(M\), and \(AM=44\). There is a point \(D\) on segment \(AM\) such that \(AD=40\). Suppose \(\angle BDC = 3\angle BAC\). The perimeter of triangle \(ABC\) can be written in the form \(u+v\sqrt{w}\), where \(u,v,w\) are positive integers and \(w\) is squarefree. Find \(u+v+w\).",93
1995-9::1995_prompt01_s03,"Triangle ABC is isosceles with AB = AC, and M is the foot of the altitude from A to BC, with AM = 44. There is a point D on segment AM such that AD = 40. Suppose \(\angle BDC = 3\angle BAC\). The perimeter of triangle ABC can be written uniquely in the form \(u + v\sqrt{w}\), where \(u,v,w\) are positive integers and \(w\) is squarefree. Find \(u+v+w\).",93
