variant_id,question,answer
55_prompt03_s01,"In a math contest, non-negative reals x, y, z satisfy 4x^2 + 12y^2 + 7z^2 = 1. For each i = 1, ..., 4, define f_i as the maximal value of 4(p_i·xy + q_i·xz) under this constraint. The sequences (p_i), (q_i), and weights (w_i) are given respectively by 1, 2, 2, 7, 8, 1, 8, 2, and 9, 12, 2, 7. Find the largest integer no more than S = \sum_{i=1}^4 w_i f_i^2.",140
55_prompt03_s02,"In a math contest, non-negative reals x, y, z satisfy 12x^2 + 11y^2 + 5z^2 = 1. For each i = 1, ..., 5, define f_i as the maximal value of 4(p_i·xy + q_i·xz) under this constraint. The sequences (p_i), (q_i), and weights (w_i) are given respectively by 3, 4, 8, 1, 6, 4, 2, 2, 8, 1, and 12, 5, 5, 12, 5. Find the largest integer no more than S = \sum_{i=1}^5 w_i f_i^2.",88
55_prompt03_s03,"In a math contest, non-negative reals x, y, z satisfy 12x^2 + 10y^2 + 2z^2 = 1. For each i = 1, ..., 6, define f_i as the maximal value of 4(p_i·xy + q_i·xz) under this constraint. The sequences (p_i), (q_i), and weights (w_i) are given respectively by 9, 7, 7, 9, 2, 5, 8, 6, 3, 2, 4, 3, and 2, 11, 12, 8, 1, 4. Find the largest integer no more than S = \sum_{i=1}^6 w_i f_i^2.",187
55_prompt03_s04,"In a math contest, non-negative reals x, y, z satisfy 11x^2 + 2y^2 + 10z^2 = 1. For each i = 1, ..., 6, define f_i as the maximal value of 4(p_i·xy + q_i·xz) under this constraint. The sequences (p_i), (q_i), and weights (w_i) are given respectively by 3, 7, 3, 7, 5, 7, 7, 7, 1, 7, 9, 8, and 1, 4, 8, 4, 9, 8. Find the largest integer no more than S = \sum_{i=1}^6 w_i f_i^2.",259
55_prompt03_s05,"In a math contest, non-negative reals x, y, z satisfy 5x^2 + 9y^2 + 7z^2 = 1. For each i = 1, ..., 5, define f_i as the maximal value of 4(p_i·xy + q_i·xz) under this constraint. The sequences (p_i), (q_i), and weights (w_i) are given respectively by 6, 9, 6, 4, 9, 1, 5, 5, 7, 9, and 11, 1, 6, 7, 6. Find the largest integer no more than S = \sum_{i=1}^5 w_i f_i^2.",230
56_prompt01_s05,"Let I_n(a,k,q)=∫_0^{π/q} [sin^2(nt)]/[sin t + a·sin(kt)] dt, where a, k, q are positive integers and k is odd. Compute ⌊2226 · lim_{n→∞} (I_n(a,k,q)/log_2 n)⌋ for the specific parameters a=3, k=5, q=8.",48
56_prompt02_s03,"Consider the family of integrals I_n = ∫_0^{pi/2} [sin^2(7·n·t)] / (sin t)^{ 1.0 } dt. Define the scaling S_n as follows: if 1.0 ≠ 1 then S_n = n^{ 1.0 − 1}, and if 1.0 = 1 then S_n = log base 3 of n. Determine the greatest integer less than 750 × lim_{n→∞} (I_n / S_n).",411
56_prompt02_s05,"Consider the family of integrals I_n = ∫_0^{pi/2} [sin^2(3·n·t)] / (sin t)^{ 1.0 } dt. Define the scaling S_n as follows: if 1.0 ≠ 1 then S_n = n^{ 1.0 − 1}, and if 1.0 = 1 then S_n = log base 2 of n. Determine the greatest integer less than 500 × lim_{n→∞} (I_n / S_n).",173
56_prompt03_s01,"In a math contest, for fixed integers 3 ≥ 1, 4 > 3, 2 ≥ 1, 2 ≥ 1, 7 ≥ 1, 5 ≥ 1, 1 ≥ 1, and nonzero integers -5, -4, define for each positive integer n the integral
J_n = ∫ from 0 to π/4 of [ ((1 + -5·t + -4·t^2) · (2·(1 − cos(7·n·t)) + 2·(1 − cos(5·n·t))) ) / sin(3·t ) ] dt.
Let L = lim as n→∞ of J_n divided by log base 7 of n.
Compute the largest integer less than 1059 · L.",2747
56_prompt03_s02,"In a math contest, for fixed integers 5 ≥ 1, 11 > 5, 1 ≥ 1, 5 ≥ 1, 4 ≥ 1, 7 ≥ 1, 3 ≥ 1, and nonzero integers 2, -5, define for each positive integer n the integral
J_n = ∫ from 0 to π/11 of [ ((3 + 2·t + -5·t^2) · (1·(1 − cos(4·n·t)) + 5·(1 − cos(7·n·t))) ) / sin(5·t ) ] dt.
Let L = lim as n→∞ of J_n divided by log base 2 of n.
Compute the largest integer less than 1243 · L.",3101
57_prompt01_s01,"In a math contest, 3 students are assigned positive real weights x_1, ..., x_3. Let S = x_1 + ... + x_3. Fix rational parameters r = 2/3 with 0 < r < 1 and c = 23/10. Determine the minimal integer k such that, for all choices of positive x_i, the inequality sum_{i=1}^3 x_i / (x_i + c S)^{r} ≤ (k / 2000) * S^{1 - r} holds.",1049
57_prompt01_s02,"In a math contest, 8 students are assigned positive real weights x_1, ..., x_8. Let S = x_1 + ... + x_8. Fix rational parameters r = 3/4 with 0 < r < 1 and c = 12/5. Determine the minimal integer k such that, for all choices of positive x_i, the inequality sum_{i=1}^8 x_i / (x_i + c S)^{r} ≤ (k / 750) * S^{1 - r} holds.",375
57_prompt01_s03,"In a math contest, 5 students are assigned positive real weights x_1, ..., x_5. Let S = x_1 + ... + x_5. Fix rational parameters r = 7/10 with 0 < r < 1 and c = 5/5. Determine the minimal integer k such that, for all choices of positive x_i, the inequality sum_{i=1}^5 x_i / (x_i + c S)^{r} ≤ (k / 1500) * S^{1 - r} holds.",1321
57_prompt01_s04,"In a math contest, 7 students are assigned positive real weights x_1, ..., x_7. Let S = x_1 + ... + x_7. Fix rational parameters r = 1/2 with 0 < r < 1 and c = 4/12. Determine the minimal integer k such that, for all choices of positive x_i, the inequality sum_{i=1}^7 x_i / (x_i + c S)^{r} ≤ (k / 1500) * S^{1 - r} holds.",2174
57_prompt01_s05,"In a math contest, 8 students are assigned positive real weights x_1, ..., x_8. Let S = x_1 + ... + x_8. Fix rational parameters r = 3/5 with 0 < r < 1 and c = 7/3. Determine the minimal integer k such that, for all choices of positive x_i, the inequality sum_{i=1}^8 x_i / (x_i + c S)^{r} ≤ (k / 2500) * S^{1 - r} holds.",1458
58_prompt01_s02,"In a math contest, 2313 students each hold one cookie of every one of 69 distinct shapes. For every student i there is a single preferred shape p_i. The mass of the cookie of that preferred shape is h, while the mass of each of the other 69 − 1 cookies is the same value l = 1/1359. All students share the same h and l, with h and l positive and satisfying h + (69 − 1)·l = 1 and h > l. You must select exactly one cookie from each student. If a student is assigned to their preferred shape, that student contributes mass h to that shape’s total; if assigned to any non-preferred shape, they contribute mass l to that shape’s total.

Let C be the smallest positive real number such that, no matter how the preferred shapes p_i are arranged among the 69 shapes, it is always possible to select one cookie from each student so that, for every shape, the total mass of the selected cookies of that shape does not exceed C. Write C in simplest fractional form q/p and report p + q.",1394
58_prompt01_s03,"In a math contest, 2072 students each hold one cookie of every one of 91 distinct shapes. For every student i there is a single preferred shape p_i. The mass of the cookie of that preferred shape is h, while the mass of each of the other 91 − 1 cookies is the same value l = 1/2113. All students share the same h and l, with h and l positive and satisfying h + (91 − 1)·l = 1 and h > l. You must select exactly one cookie from each student. If a student is assigned to their preferred shape, that student contributes mass h to that shape’s total; if assigned to any non-preferred shape, they contribute mass l to that shape’s total.

Let C be the smallest positive real number such that, no matter how the preferred shapes p_i are arranged among the 91 shapes, it is always possible to select one cookie from each student so that, for every shape, the total mass of the selected cookies of that shape does not exceed C. Write C in simplest fractional form q/p and report p + q.",2137
58_prompt01_s04,"In a math contest, 517 students each hold one cookie of every one of 127 distinct shapes. For every student i there is a single preferred shape p_i. The mass of the cookie of that preferred shape is h, while the mass of each of the other 127 - 1 cookies is the same value l = 1/140. All students share the same h and l, with h and l positive and satisfying h + (127 - 1)l = 1 and h > l. You must select exactly one cookie from each student. If a student is assigned to their preferred shape, that student contributes mass h to that shape's total; if assigned to any non-preferred shape, they contribute mass l to that shape's total.

Let C be the smallest positive real number such that, no matter how the preferred shapes p_i are arranged among the 127 shapes, it is always possible to select one cookie from each student so that, for every shape, the total mass of the selected cookies of that shape does not exceed C. Write C in simplest fractional form q/p and report p + q.",29
58_prompt01_s05,"In a math contest, 3567 students each hold one cookie of every one of 105 distinct shapes. For every student $i$ there is a single preferred shape $p_i$. The mass of the cookie of that preferred shape is $h$, while the mass of each of the other $105-1$ cookies is the same value $l=\tfrac{1}{827}$. All students share the same $h$ and $l$, with $h$ and $l$ positive and satisfying $h+(105-1)\cdot l=1$ and $h>l$. You must select exactly one cookie from each student. If a student is assigned to their preferred shape, that student contributes mass $h$ to that shape’s total; if assigned to any non-preferred shape, they contribute mass $l$ to that shape’s total.

Let $C$ be the smallest positive real number such that, no matter how the preferred shapes $p_i$ are arranged among the 105 shapes, it is always possible to select one cookie from each student so that, for every shape, the total mass of the selected cookies of that shape does not exceed $C$. Write $C$ in simplest fractional form $q/p$ and report $p+q$.",862
58_prompt03_s01,"In a math contest, 490 students each hold one cookie of each of 7 shapes. For shape index j = 1, 2, ..., 7, define a_j = 4 + (j - 1)8. The masses are identical across students: the cookie of shape j has mass a_j / A, where A = sum_{t=1}^7 a_t. You must select exactly one cookie from each student. Let C be the smallest positive real number such that it is possible to make such a selection while ensuring that for every shape j, the total mass of the chosen cookies of shape j does not exceed C. If C is written in lowest terms as q/p, find p + q.",43
59_prompt01_s01,"Let S = {1,2,...,2960} and define the reflection map φ(x) = 2960+1 - x. Fix 4, a power of two. Let M be the number of bijections f: S → S such that for every a ∈ S, one has f^[4](a) + f^[-4](a) = 2960+1, where f^[k] denotes the k-fold iterate of f (and f^[-k] = (f^{-1})^[k]). Determine the largest integer k such that 2^k divides M.",2035
59_prompt01_s02,"Let S = {1,2,...,19200} and define the reflection map φ(x) = 19200+1 - x. Fix 32, a power of two. Let M be the number of bijections f: S → S such that for every a ∈ S, one has f^[32](a) + f^[-32](a) = 19200+1, where f^[k] denotes the k-fold iterate of f (and f^[-k] = (f^{-1})^[k]). Determine the largest integer k such that 2^k divides M.",18000
59_prompt01_s03,"Let S = {1,2,...,2304} and define the reflection map φ(x) = 2304+1 - x. Fix 64, a power of two. Let M be the number of bijections f: S → S such that for every a ∈ S, one has f^[64](a) + f^[-64](a) = 2304+1, where f^[k] denotes the k-fold iterate of f (and f^[-k] = (f^{-1})^[k]). Determine the largest integer k such that 2^k divides M.",2223
59_prompt01_s04,"Let S = {1,2,...,6176} and define the reflection map φ(x) = 6176+1 - x. Fix 8, a power of two. Let M be the number of bijections f: S → S such that for every a ∈ S, one has f^[8](a) + f^[-8](a) = 6176+1, where f^[k] denotes the k-fold iterate of f (and f^[-k] = (f^{-1})^[k]). Determine the largest integer k such that 2^k divides M.",5018
59_prompt01_s05,"Let S = {1,2,...,672} and define the reflection map φ(x) = 672+1 - x. Fix 4, a power of two. Let M be the number of bijections f: S → S such that for every a ∈ S, one has f^[4](a) + f^[-4](a) = 672+1, where f^[k] denotes the k-fold iterate of f (and f^[-k] = (f^{-1})^[k]). Determine the largest integer k such that 2^k divides M.",462
6_prompt01_s01,"In a math contest, 147 real numbers a_1, a_2, ..., a_147 satisfy the cyclic Lipschitz condition |a_i - a_{i+1}| ≤ 1 for all 1 ≤ i ≤ 147, where a_{148} := a_1, and the global sum constraint a_1 + a_2 + ... + a_147 = 3. Let p = 25 and m = ⌊147/p⌋ = 5, and consider the arithmetic progression of indices {p, 2p, 3p, ..., mp} = {25, 50, 75, 100, 125}. Define F = a_p + a_{2p} + ... + a_{mp} = a_25 + a_50 + a_75 + a_100 + a_125. Determine the maximum possible value of F, rounded to 10 decimal places.",43.4217687075
6_prompt01_s02,"In a math contest, 76 real numbers a_1, a_2, ..., a_76 satisfy the cyclic Lipschitz condition |a_i - a_{i+1}| ≤ 4 for all 1 ≤ i ≤ 76, where a_77 := a_1, and a_1 + a_2 + ... + a_76 = 30. Let p = 13 and m = floor(76/p) = 5. Define F = a_p + a_{2p} + ... + a_{mp} = a_13 + a_26 + a_39 + a_52 + a_65. Determine the maximum possible value of F.",3443/38
6_prompt01_s03,"In a math contest, 100 real numbers a_1, a_2, ..., a_100 satisfy the cyclic Lipschitz condition |a_i - a_{i+1}| ≤ 1 for all 1 ≤ i ≤ 100, where a_{101} := a_1, and the global sum constraint a_1 + a_2 + ... + a_100 = 0. Let p = 26 and m = ⌊100/p⌋ = 3, so the arithmetic progression of indices is {p, 2p, 3p} = {26, 52, 78}. Define F = a_p + a_{2p} + a_{3p} = a_26 + a_52 + a_78. Determine the maximum possible value of F.",28.22
6_prompt01_s04,"In a math contest, 63 real numbers a_1, a_2, ..., a_63 satisfy the cyclic Lipschitz condition |a_i - a_{i+1}| ≤ 6 for all 1 ≤ i ≤ 63, where a_{n+1} := a_1, and the global sum constraint a_1 + a_2 + ... + a_63 = -8. Let m = ⌊63/9⌋, and consider the arithmetic progression of indices {p, 2p, 3p, ..., mp}. Define F = a_9 + a_{2p} + ... + a_{mp}. Determine the maximum possible value of F.",92.4444444444
6_prompt01_s05,"In a math contest, 137 real numbers a_1, a_2, ..., a_137 satisfy the cyclic Lipschitz condition |a_i - a_{i+1}| ≤ 2 for all 1 ≤ i ≤ 137, where a_138 := a_1, and the global sum constraint a_1 + a_2 + ... + a_137 = -9. Let m = ⌊137/23⌋ = 5, and define F = a_23 + a_46 + ... + a_{23m} = a_23 + a_46 + a_69 + a_92 + a_115. Determine the maximum possible value of F.",11271/137 ≈ 82.2700729927
60_prompt01_s01,"Consider a cyclic sequence of 5587 real numbers a_1, a_2, ..., a_5587. Fix a step size 774 with 1 <= 774 < 5587, and interpret indices modulo 5587. Define the set of pair-sums S_774 = { |a_i + a_{i+774}| : i = 1, 2, ..., 5587 }. Determine the smallest positive integer t such that for every choice of the reals a_1, ..., a_5587, the inequality max_{1 <= i <= 5587} |a_i| <= t * max S_774 always holds.",2794
60_prompt01_s02,"Consider a cyclic sequence of 6491 real numbers a_1, a_2, ..., a_6491. Fix a step size 233 with 1 <= 233 < 6491, and interpret indices modulo 6491. Define the set of pair-sums S_233 = { |a_i + a_{i+233}| : i = 1, 2, ..., 6491 }. Determine the smallest positive integer t such that for every choice of the reals a_1, ..., a_6491, the inequality max_{1 <= i <= 6491} |a_i| <= t * max S_233 always holds.",3246
60_prompt01_s03,"Consider a cyclic sequence of 7499 real numbers a_1, a_2, ..., a_7499. Fix a step size 964 with 1 <= 964 < 7499, and interpret indices modulo 7499. Define the set of pair-sums S_964 = { |a_i + a_{i+964}| : i = 1, 2, ..., 7499 }. Determine the smallest positive integer t such that for every choice of the reals a_1, ..., a_7499, the inequality max_{1 <= i <= 7499} |a_i| <= t * max S_964 always holds.",3750
60_prompt01_s04,"Consider a cyclic sequence of 18513 real numbers a_1, a_2, ..., a_18513. Fix a step size 8562 with 1 <= 8562 < 18513, and interpret indices modulo 18513. Define the set of pair-sums S_8562 = { |a_i + a_{i+8562}| : i = 1, 2, ..., 18513 }. Determine the smallest positive integer t such that for every choice of the reals a_1, ..., a_18513, the inequality max_{1 <= i <= 18513} |a_i| <= t * max S_8562 always holds.",3086
60_prompt01_s05,"Consider a cyclic sequence of 16495 real numbers a_1, a_2, ..., a_16495. Fix a step size 75 with 1 <= 75 < 16495, and interpret indices modulo 16495. Define the set of pair-sums S_75 = { |a_i + a_{i+75}| : i = 1, 2, ..., 16495 }. Determine the smallest positive integer t such that for every choice of the reals a_1, ..., a_16495, the inequality max_{1 <= i <= 16495} |a_i| <= t * max S_75 always holds.",1650
61_prompt01_s01,"Let 2371 and 1503 be positive integers. Consider two sequences of positive real numbers x_1, x_2, ..., x_2371 and y_1, y_2, ..., y_1503. Define M to be the minimal possible value of max{x_1, 1/x_1 + x_2, 1/x_2 + x_3, ..., 1/x_{n-1} + x_2371, 1/x_2371 + 1}, and define N similarly for the y-sequence: N is the minimal possible value of max{y_1, 1/y_1 + y_2, ..., 1/y_{m-1} + y_1503, 1/y_1503 + 1}. Suppose a monic self-reciprocal polynomial F(x) with integer coefficients is divisible by both quadratics x^2 - M x + 1 and x^2 - N x + 1. Determine the minimal possible degree of F(x).",5312
61_prompt01_s02,"Let 2898 and 1871 be positive integers. Consider two sequences of positive real numbers x_1, x_2, ..., x_2898 and y_1, y_2, ..., y_1871. Define M to be the minimal possible value of max{x_1, 1/x_1 + x_2, 1/x_2 + x_3, ..., 1/x_{n-1} + x_2898, 1/x_2898 + 1}, and define N similarly for the y-sequence: N is the minimal possible value of max{y_1, 1/y_1 + y_2, ..., 1/y_{m-1} + y_1871, 1/y_1871 + 1}. Suppose a monic self-reciprocal polynomial F(x) with integer coefficients is divisible by both quadratics x^2 - M x + 1 and x^2 - N x + 1. Determine the minimal possible degree of F(x).",6408
61_prompt01_s03,"Let n=1170 and m=2354. Consider two sequences of positive real numbers x_1,x_2,\dots,x_{1170} and y_1,y_2,\dots,y_{2354}. Define M to be the minimum possible value of
\[
\max\left\{x_1,\ \frac1{x_1}+x_2,\ \frac1{x_2}+x_3,\ \dots,\ \frac1{x_{1169}}+x_{1170},\ \frac1{x_{1170}}+1\right\},
\]
and define N to be the minimum possible value of
\[
\max\left\{y_1,\ \frac1{y_1}+y_2,\ \frac1{y_2}+y_3,\ \dots,\ \frac1{y_{2353}}+y_{2354},\ \frac1{y_{2354}}+1\right\}.
\]
Suppose a monic self-reciprocal polynomial F(x)\in\mathbb{Z}[x] is divisible over \mathbb{R}[x] by both quadratics x^2-Mx+1 and x^2-Nx+1. Determine the minimum possible degree of F(x).",5432
61_prompt01_s04,"Let 2879 and 1843 be positive integers. Consider two sequences of positive real numbers x_1, x_2, ..., x_2879 and y_1, y_2, ..., y_1843. Define M to be the minimal possible value of max{x_1, 1/x_1 + x_2, 1/x_2 + x_3, ..., 1/x_{n-1} + x_2879, 1/x_2879 + 1}, and define N similarly for the y-sequence: N is the minimal possible value of max{y_1, 1/y_1 + y_2, ..., 1/y_{m-1} + y_1843, 1/y_1843 + 1}. Suppose a monic self-reciprocal polynomial F(x) with integer coefficients is divisible by both quadratics x^2 - M x + 1 and x^2 - N x + 1. Determine the minimal possible degree of F(x).",7812
61_prompt01_s05,"Let 2979 and 2259 be positive integers. Consider two sequences of positive real numbers x_1, x_2, ..., x_2979 and y_1, y_2, ..., y_2259. Define M to be the minimal possible value of max{x_1, 1/x_1 + x_2, 1/x_2 + x_3, ..., 1/x_{n-1} + x_2979, 1/x_2979 + 1}, and define N similarly for the y-sequence: N is the minimal possible value of max{y_1, 1/y_1 + y_2, ..., 1/y_{m-1} + y_2259, 1/y_2259 + 1}. Suppose a monic self-reciprocal polynomial F(x) with integer coefficients is divisible by both quadratics x^2 - M x + 1 and x^2 - N x + 1. Determine the minimal possible degree of F(x).",6692
62_prompt01_s02,"On a circular table with 73 seats arranged in a cycle, the integers 1, 2, ..., 73 are placed one per seat. Two seats are considered adjacent if they are next to each other on the circle. Let S be a real number such that, for every pair of adjacent seats, the sum of the two integers written on them is at least S. Determine, in terms of 73, the maximum possible value of S under an optimal arrangement.",73
62_prompt01_s03,"On a circular table with 81 seats arranged in a cycle, the integers 1, 2, ..., 81 are placed one per seat. Two seats are considered adjacent if they are next to each other on the circle. Let S be a real number such that, for every pair of adjacent seats, the sum of the two integers written on them is at least S. Determine, in terms of 81, the maximum possible value of S under an optimal arrangement.",81
62_prompt01_s04,"On a circular table with 49 seats arranged in a cycle, the integers 1, 2, ..., 49 are placed one per seat. Two seats are considered adjacent if they are next to each other on the circle. Let S be a real number such that, for every pair of adjacent seats, the sum of the two integers written on them is at least S. Determine, in terms of 49, the maximum possible value of S under an optimal arrangement.",49
62_prompt01_s05,"On a circular table with 85 seats arranged in a cycle, the integers 1, 2, ..., 85 are placed one per seat. Two seats are considered adjacent if they are next to each other on the circle. Let S be a real number such that, for every pair of adjacent seats, the sum of the two integers written on them is at least S. Determine, in terms of 85, the maximum possible value of S under an optimal arrangement.",85
62_prompt02_s01,"In an 48x48 grid of cells, where 48 is even, the integers 1, 2, ..., 2304 are placed in the cells, one per cell. Consider the following two fixed perfect matchings of grid-adjacent pairs: (i) the horizontal matching that, for each row, pairs columns (1,2), (3,4), ..., (47,48); and (ii) the vertical matching that, for each column, pairs rows (1,2), (3,4), ..., (47,48). Let S be the largest real number such that there exists a placement of the integers with the property that for every matched pair in either matching, the sum of the two integers in that pair is at least S. Determine the maximum possible value of S as a function of 48.",2304
63_prompt01_s01,"Consider all complex roots $z$ (counting multiplicity) of the equation
\[
z^{101}+14z^{100}+6=0.
\]
How many of these roots are non-real and lie strictly inside the unit circle $|z|<1$?",100
63_prompt01_s02,Consider all complex roots z (counting multiplicity) of the equation \(z^{103}+20z^{102}+5=0\). How many of these roots are non-real and lie strictly inside the unit circle \(|z|<1\)?,102
63_prompt01_s03,Consider all complex roots z (counting multiplicity) of the equation z^{25} + 24z^{24} + 8 = 0. How many of these roots are non-real and lie strictly inside the unit circle |z| < 1?,24
63_prompt01_s04,Consider all complex roots z (counting multiplicity) of the equation z^29 + 27z^28 + 1 = 0. How many of these roots are non-real and lie strictly inside the unit circle |z| < 1?,28
63_prompt01_s05,"Consider all complex roots $z$ (counting multiplicity) of the equation
\[
z^{31}+42z^{30}+10=0.
\]
How many of these roots are non-real and lie strictly inside the unit circle $|z|<1$?",30
64_prompt01_s01,"Let P(x) and Q(x) be distinct real polynomials of degree 554 whose coefficients of x^0, x^1, ..., x^554 are all nonzero. Let r be the total multiplicity of their common real roots, and let s be the number of indices j in {0,1,...,554} for which the coefficient of x^j in P equals the coefficient of x^j in Q. Determine the maximum possible value of r + s.",830
64_prompt01_s02,"Let P(x) and Q(x) be distinct real polynomials of degree 425 whose coefficients of x^0, x^1, ..., x^425 are all nonzero. Let r be the total multiplicity of their common real roots, and let s be the number of indices j in {0,1,...,425} for which the coefficient of x^j in P equals the coefficient of x^j in Q. Determine the maximum possible value of r + s.",637
64_prompt01_s03,"Let P(x) and Q(x) be distinct real polynomials of degree 236 whose coefficients of x^0, x^1, ..., x^236 are all nonzero. Let r be the total multiplicity of their common real roots, and let s be the number of indices j in {0,1,...,236} for which the coefficient of x^j in P equals the coefficient of x^j in Q. Determine the maximum possible value of r + s.",353
64_prompt01_s05,"Let P(x) and Q(x) be distinct real polynomials of degree 52 whose coefficients of x^0, x^1, ..., x^52 are all nonzero. Let r be the total multiplicity of their common real roots, and let s be the number of indices j in {0,1,...,52} for which the coefficient of x^j in P equals the coefficient of x^j in Q. Determine the maximum possible value of r + s.",77
64_prompt02_s01,"Let P(x) and Q(x) be distinct real polynomials of degree 111, and assume that every coefficient of each polynomial is non-zero. Define s to be the number of exponents j in {0,1,...,111} for which the coefficients of x^j in P and Q are exactly equal (note: s could be zero). Let r be the number of common real roots of P and Q, counted with multiplicity. Additionally require that neither P+Q nor P−Q is the zero polynomial. Determine the maximum possible value of r + s.",166
65_prompt01_s01,"A regular 12-gon is partitioned into 12 labeled sectors 1,2,...,12 around its center. You have 5 available colors labeled 1 through 5, and you must color each sector with exactly one color, subject to these constraints:
1) Cyclic distance constraint: any two sectors whose circular index distance is at most 2 must have different colors.
2) Adjacent-pair ban: the list of forbidden unordered adjacent color pairs is empty, so there is no additional restriction beyond (1).
3) Exactly 4 distinct colors must be used overall.
4) The color of sector 1 is fixed to be 2.
All colorings are counted as distinct (no symmetry quotienting). How many valid colorings are there?",3936
65_prompt01_s02,"A regular 12-gon is partitioned into 12 labeled sectors 1,2,\dots,12 around its center. You have 5 available colors labeled 1 through 5, and you must color each sector with exactly one color, subject to these constraints:
1) Cyclic distance constraint: any two sectors whose circular index distance is at most 2 must have different colors.
2) Adjacent-pair ban: there are no additional banned adjacent color pairs; equivalently, any adjacent pair of distinct colors is allowed.
3) Exactly 4 distinct colors must be used overall.
4) The color of sector 1 is fixed to be 4.
All colorings are counted as distinct (no symmetry quotienting). How many valid colorings are there?",3936
65_prompt01_s03,"A regular 9-gon is partitioned into 9 labeled sectors 1,2,...,9 around its center. You have 5 available colors labeled 1 through 5, and you must color each sector with exactly one color, subject to these constraints:
1) Cyclic distance constraint: any two sectors whose circular index distance is at most 2 must have different colors.
2) Adjacent-pair ban: for adjacent sectors (distance 1), none of the unordered color pairs in (2,4) may appear on the two sectors (in either order). Pairs not listed are allowed provided the colors are distinct.
3) Exactly 4 distinct colors must be used overall.
4) The color of sector 1 is fixed to be 3.
All colorings are counted as distinct (no symmetry quotienting). How many valid colorings are there?",276
65_prompt01_s04,"A regular 11-gon is partitioned into 11 labeled sectors 1,2,...,11 around its center. You have 5 available colors labeled 1 through 5, and you must color each sector with exactly one color, subject to these constraints:
1) Cyclic distance constraint: any two sectors whose circular index distance is at most 2 must have different colors.
2) Adjacent-pair ban: for adjacent sectors (distance 1), none of the unordered color pairs in (2,4) may appear on the two sectors (in either order). Pairs not listed are allowed provided the colors are distinct.
3) Exactly 4 distinct colors must be used overall.
4) The color of sector 1 is fixed to be 5.
All colorings are counted as distinct (no symmetry quotienting). How many valid colorings are there?",948
65_prompt02_s03,"A regular 14-gon is partitioned into 14 sectors by connecting the center to each vertex. Exactly one ball is placed in each sector. There are 6 colors, with arbitrarily many balls of each color; colors are labeled 1 through 6. A placed ball must have a color different from the colors in any sector at circular distance at most 2 (that is, different from the colors in the adjacent sector and the next-adjacent sector on both sides). Additionally, the following position-specific forbiddances hold: sector 2 forbids colors [5]. Sectors not listed allow all colors.. Among all valid placements, the color labeled 3 must be used exactly 1 times. Rotations and reflections are considered distinct. How many valid placements exist?",32350464
66_prompt02_s01,"In a math contest, 194 observers stand at the vertices of a regular 194-gon inscribed in a circle. For each observer i, you may choose a clockwise viewing angle theta_i (in degrees), with 0 <= theta_i <= 134. The viewing sector for observer i is a wedge of angle theta_i whose bisector is aligned with the clockwise tangent at i; observer i sees exactly those other vertices lying strictly within that clockwise arc (including points exactly on the wedge boundaries). Let a_i be the number of other observers seen by observer i. Subject to the global budget constraint sum_{i=1}^194 theta_i <= 1397, determine the maximum possible value of sum_{i=1}^194 a_i.",752
66_prompt02_s02,"In a math contest, 174 observers stand at the vertices of a regular 174-gon inscribed in a circle. For each observer i, you may choose a clockwise viewing angle theta_i (in degrees), with 0 <= theta_i <= 132. The viewing sector for observer i is a wedge of angle theta_i whose bisector is aligned with the clockwise tangent at i; observer i sees exactly those other vertices lying strictly within that clockwise arc (including points exactly on the wedge boundaries). Let a_i be the number of other observers seen by observer i. Subject to the global budget constraint sum_{i=1}^174 theta_i <= 5278, determine the maximum possible value of sum_{i=1}^174 a_i.",2551
66_prompt02_s03,"In a math contest, 161 observers stand at the vertices of a regular 161-gon inscribed in a circle. For each observer i, you may choose a clockwise viewing angle theta_i (in degrees), with 0 <= theta_i <= 142. The viewing sector for observer i is a wedge of angle theta_i whose bisector is aligned with the clockwise tangent at i; observer i sees exactly those other vertices lying strictly within that clockwise arc (including points exactly on the wedge boundaries). Let a_i be the number of other observers seen by observer i. Subject to the global budget constraint sum_{i=1}^161 theta_i <= 2051, determine the maximum possible value of sum_{i=1}^161 a_i.",917
66_prompt02_s04,"In a math contest, 181 observers stand at the vertices of a regular 181-gon inscribed in a circle. For each observer i, you may choose a clockwise viewing angle theta_i (in degrees), with 0 <= theta_i <= 175. The viewing sector for observer i is a wedge of angle theta_i whose bisector is aligned with the clockwise tangent at i; observer i sees exactly those other vertices lying strictly within that clockwise arc (including points exactly on the wedge boundaries). Let a_i be the number of other observers seen by observer i. Subject to the global budget constraint sum_{i=1}^181 theta_i <= 7344, determine the maximum possible value of sum_{i=1}^181 a_i.",3692
66_prompt02_s05,"In a math contest, 228 observers stand at the vertices of a regular 228-gon inscribed in a circle. For each observer i, you may choose a clockwise viewing angle theta_i (in degrees), with 0 <= theta_i <= 151. The viewing sector for observer i is a wedge of angle theta_i whose bisector is aligned with the clockwise tangent at i; observer i sees exactly those other vertices lying strictly within that clockwise arc (including points exactly on the wedge boundaries). Let a_i be the number of other observers seen by observer i. Subject to the global budget constraint sum_{i=1}^228 theta_i <= 6267, determine the maximum possible value of sum_{i=1}^228 a_i.",3969
